42,1,307638,13,9,2,9,2,1,1,0,0,40,1,0,
44,5,33068,8,8,1,2,3,1,2,0,0,55,1,0,
46,2,254291,12,10,1,4,3,1,2,0,0,60,1,1,
50,5,125417,14,15,3,5,4,5,1,0,0,52,1,1,
27,6,28848,9,13,3,6,4,1,2,0,0,9,1,0,
21,1,194723,12,10,3,9,5,1,1,0,0,40,21,0,
25,1,195118,13,9,3,7,5,1,2,0,0,35,1,0,
61,1,123273,3,3,2,11,4,1,2,0,1876,56,1,0,
54,1,220115,12,10,2,9,4,1,2,0,0,30,1,0,
31,1,265706,9,13,3,4,4,1,2,0,0,40,1,0,
53,2,279129,12,10,1,10,3,1,2,0,0,30,1,0,
39,3,122742,15,12,1,5,3,1,2,15024,0,55,1,1,
57,3,172654,14,15,1,11,3,1,2,15024,0,50,1,1,
48,1,119199,9,13,2,4,6,1,1,0,0,44,1,0,
30,1,107793,12,10,1,11,3,1,2,0,0,56,1,1,
35,1,237943,13,9,1,7,3,1,2,0,0,60,1,0,
42,2,64632,13,9,1,5,3,1,2,0,0,50,1,0,
34,2,96245,13,9,1,8,3,1,2,0,0,40,1,0,
59,1,361494,13,9,1,4,3,1,2,0,0,40,1,1,
69,5,122850,6,6,1,5,3,1,2,0,0,20,1,0,
29,1,173652,12,10,3,9,2,1,1,0,0,40,1,0,
40,1,164663,13,9,1,11,3,1,2,0,0,40,1,0,
21,1,98678,12,10,3,3,2,1,2,0,0,15,1,0,
40,1,245529,15,12,2,6,4,1,1,0,0,40,1,0,
43,1,55294,12,10,1,2,3,1,2,0,0,40,1,0,
36,1,140583,13,9,2,7,4,1,2,0,0,40,1,0,
41,1,79797,13,9,6,6,4,2,2,0,0,40,9,1,
20,1,283499,12,10,3,11,2,1,2,0,0,30,1,0,
41,5,51111,9,13,5,9,4,1,1,0,0,40,1,0,
34,1,232475,12,10,2,5,4,1,2,0,0,50,1,0,
48,1,176140,7,7,2,3,6,5,1,0,0,40,1,0,
27,1,301654,13,9,3,5,2,1,1,0,0,40,1,0,
35,1,376455,12,10,1,5,3,1,2,15024,0,60,1,1,
27,1,229803,13,9,3,2,2,5,2,0,0,40,1,0,
20,1,337639,12,10,3,4,2,1,2,0,0,40,1,0,
18,1,130849,12,10,3,4,2,1,1,0,0,15,1,0,
32,1,296282,9,13,1,4,3,1,2,0,0,40,1,0,
38,1,266645,10,14,1,5,3,1,2,0,0,60,1,1,
23,6,110128,12,10,3,3,2,1,2,0,0,40,1,0,
28,1,90196,9,13,1,5,3,1,2,0,0,45,1,1,
40,6,40024,14,15,1,6,3,1,2,0,0,38,1,1,
35,1,144322,13,9,2,8,6,1,1,0,0,40,1,0,
74,3,162340,12,10,5,5,6,1,2,0,0,40,1,0,
28,1,169069,13,9,3,2,2,1,2,0,0,40,1,0,
23,1,113601,12,10,3,7,2,1,2,0,0,30,1,0,
20,2,157145,12,10,3,10,2,1,2,0,2258,10,1,0,
44,1,111275,13,9,2,8,6,5,1,0,0,56,1,0,
46,5,102076,13,9,2,9,6,1,1,0,0,25,1,0,
51,2,145409,9,13,1,4,3,1,2,15024,0,50,1,1,
40,1,190122,12,10,4,9,4,1,1,0,0,40,1,0,
48,1,331482,14,15,1,1,3,1,2,0,1977,40,1,1,
60,2,170114,5,5,1,10,3,1,2,0,1672,84,1,0,
48,3,193188,9,13,1,5,3,1,2,0,0,40,1,1,
46,5,267588,9,13,1,6,1,1,1,0,0,70,1,0,
48,3,200471,9,13,1,5,3,1,2,0,0,40,1,1,
24,5,322658,9,13,3,6,4,1,1,0,0,40,1,0,
45,6,263982,12,10,2,6,6,1,1,0,0,40,1,0,
18,1,266287,8,8,3,4,2,1,1,0,0,35,1,0,
39,1,278187,13,9,1,8,3,1,2,0,0,40,1,0,
65,3,81413,13,9,1,10,3,1,2,0,2352,65,1,0,
22,1,221745,12,10,2,8,2,1,1,0,0,40,1,0,
20,1,140764,12,10,3,3,2,1,1,0,0,20,1,0,
28,1,206351,12,10,1,4,3,1,2,0,0,40,1,0,
46,1,176814,14,15,1,6,3,1,2,99999,0,50,1,1,
42,5,245307,9,13,1,5,3,1,2,0,1977,48,1,1,
28,1,119545,12,10,1,5,2,1,2,7688,0,50,1,1,
18,1,179203,12,10,3,4,2,1,1,0,0,20,1,0,
24,4,44075,9,13,3,6,4,2,2,0,0,40,1,0,
45,1,178319,11,16,1,6,3,1,2,0,0,56,1,1,
24,1,219754,13,9,3,9,2,1,2,0,0,40,1,0,
44,1,198316,9,13,1,5,3,1,2,15024,0,50,1,1,
20,1,168165,12,10,3,3,2,1,2,0,0,30,1,0,
35,1,356838,12,10,1,1,3,1,2,2829,0,55,18,0,
52,3,210736,9,13,1,4,3,1,2,0,0,60,1,0,
25,1,173212,15,12,3,10,4,1,2,2354,0,45,1,0,
19,1,130431,3,3,3,10,4,1,2,0,0,36,21,0,
54,1,197481,12,10,2,9,6,1,1,0,0,40,1,0,
21,1,155066,12,10,3,2,2,1,2,0,0,40,1,0,
26,1,31290,13,9,1,9,1,1,1,0,0,40,1,1,
42,1,54102,16,11,2,9,6,1,1,0,0,40,1,0,
19,1,181546,12,10,3,9,2,1,1,0,0,40,1,0,
55,1,153484,10,14,1,5,3,1,2,0,1977,50,1,1,
44,6,351228,13,9,1,9,3,1,2,0,0,40,1,0,
25,1,131976,9,13,3,5,2,1,2,0,0,55,1,0,
26,1,200639,12,10,1,8,3,1,2,0,0,40,1,0,
64,4,267546,15,12,4,6,4,1,1,0,0,40,1,1,
41,1,179875,7,7,2,3,6,4,1,0,0,40,1,0,
43,1,300528,12,10,1,11,3,1,2,0,0,40,1,0,
45,1,67716,13,9,3,2,2,1,2,10520,0,48,1,1,
48,4,326048,9,13,1,6,3,1,2,0,0,44,1,1,
60,1,191188,13,9,1,11,3,1,2,0,0,40,1,0,
45,2,32172,12,10,3,10,4,1,2,0,0,50,1,0,
51,1,252903,6,6,1,4,3,1,2,0,1977,40,1,1,
37,4,334314,13,9,2,9,6,1,1,0,0,40,1,0,
22,1,83704,12,10,3,9,2,1,2,0,0,30,1,0,
44,1,160574,13,9,1,2,3,1,2,0,0,65,1,1,
27,1,203776,13,9,1,2,3,1,2,0,0,50,1,0,
47,5,328610,13,9,1,2,3,1,2,0,0,40,1,0,
32,1,295589,10,14,1,5,3,5,2,0,1977,40,1,1,
40,1,174373,9,13,1,5,3,1,2,0,0,50,1,1,
41,1,247752,13,9,1,4,3,1,2,0,0,40,1,0,
26,1,139992,9,13,3,6,4,1,1,0,0,40,1,0,
47,1,95680,12,10,1,5,3,2,2,0,0,40,1,0,
55,3,189933,13,9,1,5,3,1,2,0,0,45,1,0,
38,1,498785,13,9,1,7,3,1,2,0,0,40,1,0,
24,6,177526,9,13,3,6,4,1,2,0,0,15,1,0,
64,2,150121,11,16,1,5,3,1,2,0,0,25,1,1,
56,4,130454,9,13,1,6,3,1,2,0,0,40,1,1,
41,1,119079,13,9,1,4,3,1,2,0,0,49,1,1,
33,1,220939,13,9,1,4,3,1,2,7298,0,45,1,1,
33,1,94235,14,15,3,6,2,1,2,0,0,42,1,1,
21,1,305874,12,10,1,3,3,1,2,0,0,40,1,0,
59,5,62020,13,9,5,2,4,5,2,0,0,40,1,0,
58,1,235624,16,11,1,5,3,1,2,0,0,40,6,1,
43,5,247514,10,14,2,6,6,1,2,0,0,40,1,0,
21,1,275726,13,9,3,2,2,5,2,0,0,40,1,0,
45,1,72896,13,9,3,8,4,1,2,0,0,40,1,0,
53,5,110510,13,9,1,5,1,1,1,0,0,50,1,1,
27,1,200641,6,6,1,5,1,1,1,0,0,40,21,0,
38,1,242720,10,14,1,6,3,1,2,0,0,35,1,1,
31,1,111567,9,13,1,5,3,1,2,0,0,70,1,1,
41,1,179533,13,9,1,11,3,1,2,0,0,35,1,0,
22,6,334693,12,10,3,9,2,1,1,0,0,40,1,0,
43,2,198096,10,14,1,4,3,1,2,0,0,60,1,0,
41,6,355756,12,10,3,6,4,1,2,0,0,40,1,0,
27,1,19395,12,10,1,7,1,1,1,0,0,35,1,0,
41,5,242586,12,10,1,5,3,1,2,0,0,40,1,0,
36,1,208358,14,15,2,6,4,1,2,99999,0,45,1,1,
49,1,160647,9,13,1,9,1,1,1,0,0,40,1,1,
20,1,227943,13,9,3,7,2,1,2,0,0,45,1,0,
58,2,197665,13,9,6,3,6,1,1,0,0,45,1,0,
35,2,216129,8,8,3,3,4,5,1,0,0,40,38,0,
30,5,326104,13,9,1,13,3,1,2,0,0,40,1,1,
21,1,57211,13,9,3,2,2,1,2,0,0,40,1,0,
29,1,100219,15,12,3,8,6,1,2,0,0,45,1,0,
40,1,291192,13,9,5,4,4,1,1,0,0,40,1,0,
54,6,93415,9,13,3,6,6,2,1,0,0,40,1,1,
35,1,191502,9,13,1,4,3,1,2,0,0,60,1,1,
35,1,261382,9,13,1,4,3,1,2,0,0,50,1,0,
59,1,374924,13,9,4,4,6,5,1,0,0,40,1,0,
43,3,320984,12,10,1,8,3,1,2,0,0,50,1,0,
39,1,338320,6,6,1,2,3,1,2,0,0,60,1,1,
51,1,135190,4,4,4,8,4,5,1,0,0,30,1,0,
71,1,157909,12,10,3,3,4,1,1,2964,0,60,1,0,
33,1,637222,8,8,2,8,6,5,1,0,0,40,1,0,
28,1,430084,13,9,2,3,2,5,2,0,0,35,1,0,
30,1,125279,13,9,6,4,6,1,2,0,0,40,1,0,
20,1,221955,3,3,6,10,5,1,2,0,0,40,21,0,
51,3,180195,13,9,1,4,3,1,2,0,0,50,1,0,
39,1,208778,13,9,1,8,1,1,1,0,0,40,1,1,
62,1,81534,12,10,1,4,3,2,2,0,0,40,1,1,
28,1,142264,5,5,3,8,4,1,2,0,0,50,25,0,
23,1,128604,13,9,3,4,2,2,2,0,0,48,11,0,
39,1,277886,9,13,1,4,1,1,1,0,0,30,1,0,
50,3,100029,9,13,5,4,6,1,2,0,0,65,1,1,
31,1,169269,4,4,3,2,6,1,2,0,0,40,1,0,
45,5,160472,9,13,1,5,3,1,2,0,1977,50,1,1,
47,1,297884,6,6,5,8,4,1,2,0,0,40,1,0,
59,1,99131,13,9,5,6,4,1,1,0,0,18,1,0,
32,1,44392,15,12,1,7,3,1,2,0,0,40,1,0,
49,1,199029,9,13,1,4,3,1,2,0,2415,55,1,1,
74,4,181508,13,9,5,3,4,1,2,0,0,17,1,0,
22,1,190625,12,10,3,9,2,1,2,0,0,35,1,0,
32,1,194740,12,10,1,2,3,1,2,0,0,55,10,0,
34,1,27380,9,13,1,10,3,1,2,0,0,50,1,1,
59,1,160631,9,13,1,2,3,1,2,0,0,60,1,1,
36,1,224531,9,13,1,4,3,1,2,0,0,50,1,1,
59,1,283005,7,7,2,9,6,1,1,0,0,40,1,0,
47,3,101926,9,13,2,5,4,1,2,0,0,70,1,1,
53,5,135102,13,9,1,3,3,1,2,0,2002,45,1,0,
25,2,113436,12,10,3,2,6,1,2,0,0,35,1,0,
44,1,248973,9,13,2,9,4,5,2,0,0,65,1,0,
57,2,225334,14,15,1,4,1,1,1,15024,0,35,1,1,
42,2,157562,9,13,1,10,3,1,2,0,1902,80,1,1,
58,5,310085,6,6,1,11,3,1,2,0,0,40,1,0,
39,1,129597,9,13,1,4,3,1,2,3464,0,40,1,0,
45,1,204205,4,4,2,8,4,1,2,0,0,48,1,0,
47,1,169324,9,13,1,5,1,5,1,0,0,35,1,1,
52,1,141301,13,9,2,8,4,1,1,0,0,40,1,0,
34,1,235124,13,9,3,3,6,5,1,0,0,35,1,0,
36,2,367020,4,4,1,2,3,1,2,0,0,35,1,0,
41,1,149102,13,9,6,2,4,1,2,0,0,40,18,0,
30,1,423770,12,10,3,6,2,1,2,0,0,40,21,0,
44,1,211759,9,13,1,5,3,4,2,0,0,40,4,0,
34,1,56883,12,10,3,3,6,1,1,0,0,40,1,0,
41,1,223062,12,10,4,3,4,5,2,0,0,40,1,0,
29,1,406662,13,9,3,7,4,1,2,0,0,40,1,0,
25,1,206600,5,5,3,8,5,1,2,0,0,48,21,0,
42,5,147510,9,13,4,6,6,1,2,0,0,40,1,0,
48,1,235646,12,10,1,4,3,1,2,3103,0,40,1,1,
26,1,187577,16,11,3,4,4,1,2,0,0,55,1,0,
46,3,278322,9,13,1,4,3,1,2,0,0,45,1,0,
38,1,278924,9,13,1,5,3,1,2,0,1887,50,1,1,
49,6,203039,7,7,1,9,3,1,2,0,0,40,1,0,
23,1,145651,12,10,3,4,2,5,1,0,0,20,1,0,
46,5,144531,9,13,3,6,4,1,1,0,0,40,1,1,
30,1,91145,13,9,3,7,6,1,2,0,0,55,1,0,
49,2,211762,13,9,1,2,3,1,2,0,0,40,1,1,
31,1,207537,13,9,2,2,2,1,2,0,1669,50,1,0,
19,1,417657,13,9,3,7,2,1,2,0,0,50,1,0,
45,1,189890,15,12,2,6,6,1,1,5455,0,38,1,0,
34,1,223212,9,13,1,6,3,1,2,0,1848,40,39,1,
26,1,108658,13,9,3,2,4,1,2,0,0,40,1,0,
38,2,190023,13,9,1,11,3,1,2,0,0,40,1,1,
31,1,222130,12,10,3,9,4,1,1,0,0,43,1,0,
36,3,164866,15,12,4,5,4,1,2,0,0,50,1,0,
31,1,170983,9,13,1,5,3,1,2,0,0,60,1,1,
30,1,186269,9,13,1,1,3,1,2,0,0,40,1,0,
37,1,286026,13,9,1,6,3,1,2,0,0,40,1,1,
30,1,403433,9,13,3,6,4,5,2,0,0,50,1,1,
73,1,123160,6,6,5,3,4,1,1,0,0,10,1,0,
38,4,99527,10,14,1,5,3,1,2,0,0,40,1,1,
30,1,123178,6,6,3,2,4,1,2,0,0,50,1,0,
33,1,231043,13,9,1,2,3,1,2,0,0,50,1,1,
52,5,317733,9,13,1,6,3,1,2,7688,0,40,1,1,
58,1,241056,12,10,2,9,6,1,1,0,0,46,1,0,
34,5,220066,10,14,3,6,4,1,1,0,0,50,1,0,
35,1,180342,13,9,1,2,3,1,2,0,0,40,1,0,
59,4,31840,13,9,1,2,3,1,2,0,0,40,1,1,
45,1,183168,9,13,2,5,6,1,1,0,0,40,1,0,
27,1,386036,12,10,3,11,4,1,2,0,0,48,1,0,
31,5,446358,11,16,3,6,4,1,2,0,0,50,21,1,
45,1,28035,12,10,3,10,5,1,2,0,0,50,1,0,
40,1,282155,13,9,4,3,5,1,1,0,0,25,1,0,
27,1,192384,14,15,1,9,3,1,2,0,0,40,1,0,
19,1,383637,13,9,3,3,2,1,2,0,0,20,1,0,
29,1,457402,3,3,3,3,4,1,2,0,0,25,21,0,
34,3,80249,12,10,1,10,3,1,2,0,0,72,1,0,
32,6,159537,15,12,1,2,3,1,2,0,0,40,1,0,
49,1,240859,7,7,1,2,3,1,2,0,0,40,13,0,
33,1,83446,7,7,2,5,6,1,1,0,0,40,1,1,
62,1,185503,9,13,1,6,3,1,2,0,0,50,1,1,
39,2,68781,13,9,1,5,3,1,2,0,0,40,1,0,
43,1,220589,13,9,2,5,6,1,1,0,0,40,1,0,
22,1,51136,12,10,3,1,4,1,1,0,0,60,1,0,
24,1,54560,13,9,1,11,3,1,2,0,0,45,1,0,
25,1,201413,12,10,3,3,6,5,1,0,0,40,1,0,
19,1,40425,12,10,3,4,4,1,1,0,0,28,1,0,
31,1,189461,15,12,2,9,6,1,1,0,0,41,1,0,
53,1,200576,7,7,2,2,5,1,1,0,0,40,1,0,
61,1,92691,13,9,1,9,3,1,2,0,0,3,1,0,
47,1,664821,9,13,1,3,3,1,2,0,0,40,37,0,
37,1,175130,13,9,2,9,6,1,1,0,0,45,1,0,
50,2,391016,9,13,2,5,4,1,2,0,0,30,1,0,
27,1,249315,12,10,3,4,4,1,2,0,0,44,1,0,
58,1,111169,13,9,2,9,4,1,1,0,0,40,1,0,
43,1,334946,13,9,1,7,3,5,2,0,0,40,1,0,
39,1,352248,15,12,1,9,3,1,2,0,0,40,1,0,
36,1,173804,12,10,3,4,4,1,1,0,0,35,1,0,
56,1,155449,9,13,1,6,3,1,2,0,0,50,1,0,
26,1,73689,13,9,1,10,3,1,2,0,0,55,1,0,
23,1,227594,9,13,3,6,2,1,1,0,0,38,1,0,
47,1,161676,7,7,3,11,4,5,2,0,0,40,1,0,
68,1,75913,8,8,5,4,4,1,1,0,0,30,1,0,
47,5,242552,12,10,3,13,4,5,2,0,0,40,1,0,
45,4,352094,12,10,1,1,3,1,2,7688,0,40,32,1,
26,1,159732,12,10,1,5,3,1,2,0,0,60,1,0,
20,1,131230,13,9,3,8,2,1,2,0,1590,40,1,0,
46,1,180695,12,10,3,9,2,1,1,0,0,40,1,0,
37,1,189922,15,12,1,1,3,1,2,0,0,50,1,1,
37,1,409189,12,10,1,2,3,1,2,0,0,45,1,0,
43,1,111252,12,10,1,11,3,1,2,0,0,42,1,0,
59,1,294395,10,14,5,6,4,1,1,0,0,40,1,0,
39,1,172718,13,9,2,9,6,1,1,0,0,40,1,0,
32,1,43403,12,10,2,10,4,1,1,0,1590,54,1,0,
63,1,111963,12,10,1,6,3,1,2,0,0,16,1,0,
45,1,247869,9,13,1,6,3,1,2,0,0,60,1,1,
59,1,114032,9,13,2,9,6,1,1,0,0,40,1,0,
26,1,179633,13,9,3,1,5,1,2,0,0,40,1,0,
34,1,19847,13,9,2,9,6,1,1,0,0,40,1,0,
41,1,231689,13,9,1,2,3,1,2,0,0,40,1,1,
26,1,209942,13,9,3,7,2,5,2,0,0,40,1,0,
53,1,197492,13,9,2,8,4,1,1,0,0,40,1,0,
33,1,262439,13,9,1,9,1,1,1,0,0,35,1,1,
46,1,283037,9,13,1,5,3,1,2,0,0,50,1,1,
31,1,83446,13,9,5,2,6,1,1,0,0,40,1,0,
24,1,215443,13,9,4,3,4,1,2,0,0,40,1,0,
57,5,268252,13,9,2,9,6,1,1,0,0,62,1,0,
40,1,181015,13,9,4,3,6,1,1,0,0,47,1,0,
41,3,139916,16,11,1,4,3,4,2,0,2179,84,21,0,
20,1,195770,12,10,3,9,2,1,2,0,0,26,1,0,
45,1,125194,7,7,3,8,4,5,1,0,0,40,1,0,
27,1,58654,16,11,4,9,6,1,1,0,0,40,1,0,
36,1,252327,3,3,6,2,5,1,2,0,0,40,21,0,
30,1,116508,13,9,1,2,3,1,2,0,0,40,6,0,
36,1,166988,9,13,1,6,1,1,1,0,0,40,1,1,
25,1,374163,13,9,6,10,4,4,2,0,0,40,21,0,
31,1,196788,13,9,1,9,1,1,1,0,0,40,1,0,
49,1,186172,13,9,1,2,3,1,2,7688,0,45,1,1,
26,1,245628,7,7,3,7,6,1,2,0,0,20,1,0,
25,1,159732,9,13,3,6,4,1,2,0,0,40,1,0,
29,1,129856,16,11,3,9,2,1,1,0,0,40,1,0,
24,1,182812,12,10,3,9,2,1,1,3325,0,52,25,0,
41,1,314322,13,9,1,9,3,1,2,0,0,40,1,1,
35,1,102976,10,14,3,5,4,1,2,0,0,40,1,1,
57,3,42959,9,13,1,4,1,1,1,0,0,40,1,1,
21,1,256356,7,7,3,12,5,1,1,0,0,40,21,0,
29,1,136277,6,6,3,3,2,5,1,0,0,32,1,0,
36,1,284616,12,10,1,5,3,1,2,0,0,40,1,0,
20,1,185554,12,10,3,9,2,1,1,0,0,25,1,0,
51,1,138847,9,13,1,5,3,1,2,0,0,40,1,1,
39,1,33487,7,7,1,8,3,1,2,0,0,40,1,0,
36,1,84306,9,13,1,5,3,1,2,5013,0,50,1,0,
40,2,223881,14,15,1,6,3,1,2,99999,0,70,1,1,
61,1,149653,13,9,1,5,3,1,2,0,0,50,1,0,
38,1,348739,14,15,1,6,3,1,2,0,0,60,1,0,
21,1,34506,13,9,4,3,2,1,1,0,0,35,1,0,
40,1,346964,13,9,2,1,6,1,1,0,0,40,1,0,
46,1,192208,6,6,1,2,3,1,2,0,0,45,1,0,
21,1,305874,12,10,1,2,3,1,2,0,0,54,1,0,
35,2,462890,6,6,1,11,3,5,2,0,0,50,1,0,
39,1,89508,9,13,1,4,3,1,2,0,0,40,1,0,
38,2,200153,13,9,1,2,3,1,2,0,0,60,1,0,
30,1,179446,13,9,4,9,6,1,1,0,0,40,1,0,
28,1,208965,5,5,3,8,6,4,2,0,0,40,21,0,
32,1,40142,9,13,1,5,3,1,2,0,0,40,1,1,
46,2,57452,16,11,1,2,3,1,2,0,0,40,1,1,
40,1,327573,16,11,1,2,3,1,2,0,0,40,1,0,
47,1,151267,13,9,1,8,1,5,1,15024,0,40,1,1,
44,1,265266,6,6,1,11,3,1,2,0,0,40,1,0,
38,1,203836,13,9,1,4,3,1,2,3464,0,40,30,0,
46,2,28281,9,13,1,10,3,1,2,0,0,40,1,1,
51,1,293196,11,16,1,6,3,1,2,15024,0,60,14,1,
45,1,214627,11,16,5,6,6,1,2,15020,0,40,14,1,
20,1,368852,12,10,3,3,2,1,1,0,0,20,1,0,
44,1,353396,9,13,1,6,3,1,2,0,0,45,1,0,
33,1,161745,16,11,1,10,3,1,2,0,0,45,1,0,
18,1,97963,13,9,3,3,2,1,1,0,0,30,1,0,
61,3,156542,14,15,4,6,4,1,2,0,0,40,1,1,
50,6,198103,9,13,3,5,4,1,1,0,0,40,1,0,
47,4,55377,13,9,3,8,2,5,2,0,0,40,1,0,
34,1,173730,9,13,1,5,3,1,2,0,0,50,1,1,
53,1,374588,13,9,1,11,3,5,2,0,0,60,1,0,
39,2,174330,12,10,1,2,3,1,2,0,0,40,1,0,
58,1,78141,13,9,1,2,3,1,2,0,0,40,1,1,
26,1,31350,7,7,3,10,4,1,2,0,0,50,1,0,
41,1,243607,3,3,1,9,3,1,2,0,0,40,21,0,
47,5,134671,12,10,1,5,3,1,2,0,0,40,1,0,
31,1,197023,16,11,1,8,3,3,2,0,0,40,1,0,
52,1,117674,12,10,1,5,3,1,2,0,0,40,1,1,
29,1,169815,15,12,1,4,3,1,2,0,0,50,1,1,
43,1,598606,5,5,4,7,6,5,1,0,0,50,1,0,
42,4,122861,10,14,1,5,3,1,2,0,0,40,1,1,
35,1,166235,12,10,3,8,4,5,1,0,0,30,1,0,
41,1,187821,13,9,1,8,3,1,2,2885,0,40,1,0,
34,1,340940,9,13,1,4,3,1,2,7298,0,60,1,1,
52,2,194791,12,10,1,2,3,1,2,0,0,40,1,0,
61,1,231323,12,10,1,2,3,1,2,0,0,40,1,0,
39,5,305597,13,9,4,5,6,1,2,0,0,40,1,0,
19,1,25429,12,10,3,4,4,1,1,0,0,25,1,0,
46,6,192779,9,13,1,5,3,1,2,7688,0,40,1,1,
39,1,346478,12,10,3,5,4,1,2,0,0,45,1,0,
22,1,341368,12,10,3,3,4,1,2,0,0,50,1,0,
30,6,295612,13,9,4,9,4,1,1,0,0,40,1,0,
40,1,168936,16,11,2,3,4,1,1,0,0,32,1,0,
43,1,218558,9,13,6,6,4,1,2,3325,0,40,1,0,
37,1,336598,3,3,1,10,3,1,2,0,0,36,21,0,
23,1,308205,15,12,3,3,2,1,2,0,0,20,1,0,
39,5,357173,15,12,2,6,4,1,2,0,0,59,1,0,
54,1,457237,10,14,1,4,3,1,2,0,0,40,1,0,
46,3,284799,12,10,1,4,3,1,2,0,0,60,1,0,
20,1,179423,12,10,3,11,2,1,1,0,0,40,1,0,
50,2,363405,9,13,1,1,1,1,1,0,0,50,1,1,
17,1,139183,6,6,3,4,2,1,1,0,0,15,1,0,
36,1,203482,13,9,1,8,3,1,2,0,0,40,1,0,
37,1,112554,13,9,1,4,3,1,2,0,0,45,1,0,
53,1,99476,13,9,2,3,4,1,1,0,0,38,1,0,
50,1,93690,13,9,1,11,3,1,2,0,0,40,1,1,
38,1,220585,13,9,1,2,3,1,2,0,0,40,1,0,
63,2,194638,13,9,1,2,3,1,2,0,0,32,1,0,
53,1,154785,13,9,1,2,3,1,2,0,0,50,1,1,
23,3,214542,12,10,3,6,4,1,2,0,0,50,1,0,
20,1,161922,13,9,3,7,4,1,2,0,0,43,1,0,
46,1,207940,12,10,1,2,3,5,2,0,0,40,1,1,
28,1,259351,6,6,3,3,5,3,2,0,0,40,21,0,
59,1,208395,10,14,2,6,4,1,2,0,0,50,1,0,
41,1,116391,9,13,1,5,3,1,2,0,0,40,1,1,
33,1,239781,1,1,1,10,3,1,2,0,0,40,21,0,
56,1,174351,8,8,1,2,3,1,2,0,0,40,17,0,
50,2,44368,13,9,1,4,3,1,2,15024,0,55,37,1,
31,5,188798,9,13,3,5,4,1,1,0,0,50,1,0,
41,1,50122,16,11,2,4,2,1,2,0,0,50,1,0,
38,1,111398,9,13,1,6,1,1,1,7688,0,40,1,1,
25,6,152035,15,12,3,9,2,1,1,0,0,40,1,0,
49,5,249289,9,13,2,6,6,5,1,0,0,40,1,0,
39,1,257726,12,10,3,8,2,1,2,0,0,40,1,0,
21,1,151158,12,10,3,6,2,1,1,0,0,25,1,0,
35,1,465326,9,13,1,4,3,1,2,0,0,40,1,0,
38,1,364782,13,9,1,2,3,1,2,0,0,40,1,1,
31,1,329301,13,9,2,11,4,1,2,0,0,55,1,0,
17,3,254859,7,7,3,6,2,1,2,0,0,20,1,0,
31,1,203488,9,13,1,9,3,1,2,7298,0,50,1,1,
25,5,222800,9,13,3,6,4,1,2,0,0,40,1,0,
39,1,96452,10,14,1,5,3,1,2,0,0,55,1,1,
50,1,170050,4,4,1,8,3,1,2,0,0,40,1,0,
38,5,116580,9,13,1,6,1,1,1,0,0,20,1,1,
50,1,400004,12,10,1,4,3,1,2,0,0,60,1,0,
63,1,183608,6,6,1,5,3,1,2,0,0,40,1,0,
31,1,194055,13,9,1,11,3,1,2,0,0,50,1,0,
23,1,210443,9,13,3,6,2,1,1,0,0,40,1,0,
18,1,43272,12,10,3,3,2,1,2,0,0,20,1,0,
43,5,108945,9,13,2,6,6,1,1,0,0,48,1,0,
34,1,114691,12,10,1,5,3,1,2,0,0,50,1,1,
18,1,304169,7,7,3,4,2,1,2,0,0,35,1,0,
46,1,503923,13,9,1,8,3,5,2,4386,0,40,1,1,
35,1,340428,9,13,3,4,6,1,1,0,0,40,1,1,
46,6,106705,10,14,3,5,4,1,1,0,0,38,1,0,
59,1,146391,16,11,1,1,3,1,2,7298,0,40,1,1,
31,1,235389,4,4,3,7,4,1,1,0,0,30,22,0,
27,1,39665,13,9,2,4,6,1,1,0,0,37,1,0,
41,1,113823,10,14,1,6,3,1,2,0,0,40,3,0,
55,1,349304,9,13,1,5,3,1,2,0,0,40,1,1,
44,1,54507,13,9,3,8,4,1,1,0,0,40,1,0,
26,1,117833,9,13,3,5,4,1,1,0,1669,50,1,0,
36,1,163396,16,11,1,6,1,1,1,0,0,40,1,1,
69,1,88566,5,5,1,3,3,1,2,1424,0,35,1,0,
33,1,323619,12,10,3,9,6,1,1,0,0,40,1,0,
30,1,75755,16,11,1,6,3,1,2,0,0,40,1,0,
35,1,148903,13,9,1,3,1,1,1,0,0,16,1,1,
25,1,40915,9,13,3,5,4,1,1,0,0,40,1,1,
18,1,131033,7,7,3,3,5,5,2,0,0,15,1,0,
35,2,168475,12,10,1,2,3,1,2,0,0,60,1,1,
20,1,121568,13,9,1,7,3,1,2,0,0,50,1,0,
26,1,139098,10,14,1,6,3,1,2,5013,0,40,1,0,
46,1,357338,9,13,1,1,3,1,2,0,0,40,1,0,
31,1,283268,9,13,3,6,6,1,1,0,0,36,1,0,
40,1,572751,14,15,1,2,3,1,2,5178,0,40,21,1,
40,1,315321,13,9,2,5,6,1,1,0,625,52,1,0,
31,1,120461,9,13,3,5,4,1,1,0,0,40,1,0,
32,2,65278,11,16,1,5,3,1,2,0,0,40,1,0,
23,2,208503,12,10,2,9,2,1,2,0,0,40,1,0,
25,5,112835,10,14,3,13,4,1,2,0,0,40,1,0,
37,1,265038,12,10,1,11,3,1,2,0,0,50,1,0,
18,1,89478,12,10,3,4,2,1,1,0,0,20,1,0,
55,1,276229,13,9,5,4,4,1,1,0,0,38,1,0,
